,3m5y,3m10y,2y10y,2y20y,5y10y,10y30y,10yTrea30yFRM
2009-03-08 00:00:00+00:00,1.62,2.62,1.92,2.83,1.0,0.6699999999999999,2.3200000000000003
2009-03-15 00:00:00+00:00,1.6700000000000002,2.69,1.9100000000000001,2.86,1.02,0.77,2.14
2009-03-22 00:00:00+00:00,1.44,2.4299999999999997,1.7599999999999998,2.78,0.99,1.0,2.3700000000000006
2009-03-29 00:00:00+00:00,1.65,2.6399999999999997,1.88,2.7600000000000002,0.9899999999999998,0.8400000000000003,2.09
2009-04-05 00:00:00+00:00,1.6600000000000001,2.7,1.9500000000000002,2.81,1.04,0.79,2.0100000000000002
2009-04-12 00:00:00+00:00,1.72,2.78,2.0,2.89,1.06,0.7999999999999998,1.9100000000000001
2009-04-19 00:00:00+00:00,1.77,2.84,1.99,2.92,1.07,0.81,1.9600000000000004
2009-04-26 00:00:00+00:00,1.8599999999999999,2.9299999999999997,2.04,3.0,1.0699999999999998,0.8600000000000003,1.8399999999999999
2009-05-03 00:00:00+00:00,1.8699999999999999,3.05,2.29,3.2199999999999998,1.1800000000000002,0.8799999999999999,1.62
2009-05-10 00:00:00+00:00,1.96,3.1,2.29,3.25,1.1400000000000001,0.9900000000000002,1.5499999999999998
2009-05-17 00:00:00+00:00,1.8399999999999999,2.97,2.2600000000000002,3.1900000000000004,1.1300000000000003,0.9499999999999997,1.7600000000000002
2009-05-24 00:00:00+00:00,2.05,3.27,2.5300000000000002,3.4400000000000004,1.2200000000000002,0.9299999999999997,1.4700000000000002
2009-05-31 00:00:00+00:00,2.1999999999999997,3.33,2.5500000000000003,3.42,1.1300000000000003,0.8699999999999997,1.2400000000000002
2009-06-07 00:00:00+00:00,2.65,3.6399999999999997,2.5199999999999996,3.3199999999999994,0.9899999999999998,0.79,1.5699999999999998
2009-06-14 00:00:00+00:00,2.62,3.62,2.51,3.33,1.0,0.8400000000000003,1.71
2009-06-21 00:00:00+00:00,2.63,3.6,2.54,3.29,0.9700000000000002,0.7299999999999995,1.52
2009-06-28 00:00:00+00:00,2.3299999999999996,3.32,2.42,3.18,0.9900000000000002,0.7799999999999998,1.87
2009-07-05 00:00:00+00:00,2.2600000000000002,3.34,2.53,3.3000000000000003,1.0799999999999996,0.8100000000000005,1.8100000000000005
2009-07-12 00:00:00+00:00,2.04,3.1399999999999997,2.4099999999999997,3.25,1.0999999999999996,0.8800000000000003,1.7600000000000002
2009-07-19 00:00:00+00:00,2.35,3.5,2.65,3.4899999999999998,1.15,0.8600000000000003,1.5499999999999998
2009-07-26 00:00:00+00:00,2.3899999999999997,3.52,2.6500000000000004,3.4800000000000004,1.1300000000000003,0.8499999999999996,1.48
2009-08-02 00:00:00+00:00,2.3499999999999996,3.34,2.39,3.16,0.9900000000000002,0.7899999999999996,1.58
2009-08-09 00:00:00+00:00,2.65,3.7,2.5700000000000003,3.2699999999999996,1.0500000000000003,0.7200000000000002,1.4299999999999997
2009-08-16 00:00:00+00:00,2.3299999999999996,3.3699999999999997,2.4799999999999995,3.26,1.04,0.8600000000000003,1.7000000000000002
2009-08-23 00:00:00+00:00,2.41,3.39,2.43,3.1900000000000004,0.98,0.8000000000000003,1.7000000000000002
2009-08-30 00:00:00+00:00,2.31,3.31,2.45,3.16,1.0,0.75,1.6699999999999995
2009-09-06 00:00:00+00:00,2.2199999999999998,3.31,2.5100000000000002,3.27,1.0900000000000003,0.8199999999999994,1.75
2009-09-13 00:00:00+00:00,2.15,3.1999999999999997,2.44,3.1999999999999997,1.0499999999999998,0.8399999999999999,1.7100000000000004
2009-09-20 00:00:00+00:00,2.41,3.41,2.46,3.17,1.0,0.75,1.62
2009-09-27 00:00:00+00:00,2.26,3.2399999999999998,2.36,3.0900000000000003,0.98,0.7599999999999998,1.6400000000000001
2009-10-04 00:00:00+00:00,2.12,3.14,2.3600000000000003,3.1,1.02,0.7699999999999996,1.7300000000000004
2009-10-11 00:00:00+00:00,2.29,3.33,2.42,3.22,1.04,0.8199999999999998,1.6
2009-10-18 00:00:00+00:00,2.3000000000000003,3.3600000000000003,2.46,3.25,1.06,0.81,1.4299999999999997
2009-10-25 00:00:00+00:00,2.39,3.44,2.4699999999999998,3.2299999999999995,1.0499999999999998,0.7800000000000002,1.56
2009-11-01 00:00:00+00:00,2.2600000000000002,3.3600000000000003,2.5100000000000002,3.2900000000000005,1.1,0.8200000000000003,1.5000000000000004
