Date,BND,GDX,SPY
2005-03-29 00:00:00-05:00,,,81.93863677978516
2005-03-30 00:00:00-05:00,,,83.09884643554688
2005-03-31 00:00:00-05:00,,,82.94416809082031
2005-04-01 00:00:00-05:00,,,82.57147216796875
2005-04-04 00:00:00-04:00,,,82.71211242675781
2005-04-05 00:00:00-04:00,,,83.10588073730469
2005-04-06 00:00:00-04:00,,,83.39417266845703
2005-04-07 00:00:00-04:00,,,83.84420013427734
2005-04-08 00:00:00-04:00,,,82.97232055664062
2005-04-11 00:00:00-04:00,,,83.03556823730469
2005-04-12 00:00:00-04:00,,,83.46446228027344
2005-04-13 00:00:00-04:00,,,82.48008728027344
2005-04-14 00:00:00-04:00,,,81.40422821044922
2005-04-15 00:00:00-04:00,,,80.2651138305664
2005-04-18 00:00:00-04:00,,,80.51123046875
2005-04-19 00:00:00-04:00,,,81.15109252929688
2005-04-20 00:00:00-04:00,,,80.01905822753906
2005-04-21 00:00:00-04:00,,,81.57301330566406
2005-04-22 00:00:00-04:00,,,81.26361083984375
2005-04-25 00:00:00-04:00,,,81.79801940917969
2005-04-26 00:00:00-04:00,,,81.00341033935547
2005-04-27 00:00:00-04:00,,,81.31989288330078
2005-04-28 00:00:00-04:00,,,80.30027770996094
2005-04-29 00:00:00-04:00,,,81.39018249511719
2005-05-02 00:00:00-04:00,,,81.84725189208984
2005-05-03 00:00:00-04:00,,,81.98790740966797
2005-05-04 00:00:00-04:00,,,82.62071228027344
2005-05-05 00:00:00-04:00,,,82.59258270263672
2005-05-06 00:00:00-04:00,,,82.3323974609375
2005-05-09 00:00:00-04:00,,,82.84571838378906
2005-05-10 00:00:00-04:00,,,81.98790740966797
2005-05-11 00:00:00-04:00,,,82.4378890991211
2005-05-12 00:00:00-04:00,,,81.53081512451172
2005-05-13 00:00:00-04:00,,,81.36909484863281
2005-05-16 00:00:00-04:00,,,82.12850189208984
2005-05-17 00:00:00-04:00,,,82.67694854736328
2005-05-18 00:00:00-04:00,,,83.52780151367188
2005-05-19 00:00:00-04:00,,,83.87935638427734
2005-05-20 00:00:00-04:00,,,83.75984191894531
2005-05-23 00:00:00-04:00,,,84.22388458251953
2005-05-24 00:00:00-04:00,,,84.02700805664062
2005-05-25 00:00:00-04:00,,,83.96375274658203
2005-05-26 00:00:00-04:00,,,84.41377258300781
2005-05-27 00:00:00-04:00,,,84.55438995361328
2005-05-31 00:00:00-04:00,,,84.01296997070312
2005-06-01 00:00:00-04:00,,,84.73017883300781
2005-06-02 00:00:00-04:00,,,84.9129867553711
2005-06-03 00:00:00-04:00,,,84.48406982421875
2005-06-06 00:00:00-04:00,,,84.40672302246094
2005-06-07 00:00:00-04:00,,,84.47002410888672
2005-06-08 00:00:00-04:00,,,84.3153076171875
2005-06-09 00:00:00-04:00,,,84.71612548828125
2005-06-10 00:00:00-04:00,,,84.51921081542969
2005-06-13 00:00:00-04:00,,,84.78641510009766
2005-06-14 00:00:00-04:00,,,84.9832992553711
2005-06-15 00:00:00-04:00,,,85.14503479003906
2005-06-16 00:00:00-04:00,,,85.36300659179688
2005-06-17 00:00:00-04:00,,,85.6792984008789
2005-06-20 00:00:00-04:00,,,85.70755004882812
2005-06-21 00:00:00-04:00,,,85.7569580078125
2005-06-22 00:00:00-04:00,,,85.8275375366211
2005-06-23 00:00:00-04:00,,,84.62029266357422
2005-06-24 00:00:00-04:00,,,83.99903106689453
2005-06-27 00:00:00-04:00,,,84.11902618408203
2005-06-28 00:00:00-04:00,,,84.82503509521484
2005-06-29 00:00:00-04:00,,,84.59915924072266
2005-06-30 00:00:00-04:00,,,84.1402587890625
2005-07-01 00:00:00-04:00,,,84.3873519897461
2005-07-05 00:00:00-04:00,,,85.0650863647461
2005-07-06 00:00:00-04:00,,,84.35203552246094
2005-07-07 00:00:00-04:00,,,84.68385314941406
2005-07-08 00:00:00-04:00,,,85.65103912353516
2005-07-11 00:00:00-04:00,,,86.08878326416016
2005-07-12 00:00:00-04:00,,,86.31470489501953
2005-07-13 00:00:00-04:00,,,86.43473815917969
2005-07-14 00:00:00-04:00,,,86.77361297607422
2005-07-15 00:00:00-04:00,,,86.72416687011719
2005-07-18 00:00:00-04:00,,,86.37821960449219
2005-07-19 00:00:00-04:00,,,86.85124969482422
2005-07-20 00:00:00-04:00,,,87.14775848388672
2005-07-21 00:00:00-04:00,,,86.63946533203125
2005-07-22 00:00:00-04:00,,,87.2183837890625
2005-07-25 00:00:00-04:00,,,86.97128295898438
